0 2 a a 0 2 a a;a a 2 0 a a 2 0;a 2 a 0 a 2 a 0;0 a 2 a 0 a 2 a;a 2 2 a 0 a a 0;a a a a 0 2 2 0;0 2 2 0 a a a a;0 a a 0 a 2 2 a;a 2 a 0 0 a 2 a;a a 2 0 0 2 a a;0 2 a a a a 2 0;0 a 2 a a 2 a 0;Z
0.00000267; -0.00000267;0.69876954; -0.69876954;0.00000009; -0.00000009; -0.00000009;0.00000009;0.00000009;0.00000009;0.00000009;0.00000009;250
0.00000243; -0.00000243;0.69876954; -0.69876953;0.00000009; -0.00000009; -0.00000009;0.00000009;0.00000009;0.00000009;0.00000009;0.00000009;255
0.00000220; -0.00000220;0.69876954; -0.69876953;0.00000009; -0.00000009; -0.00000009;0.00000009;0.00000009;0.00000009;0.00000009;0.00000009;260
0.00000201; -0.00000201;0.69876954; -0.69876953;0.00000009; -0.00000009; -0.00000009;0.00000009;0.00000009;0.00000009;0.00000009;0.00000009;265
0.00000183; -0.00000183;0.69876954; -0.69876953;0.00000009; -0.00000009; -0.00000009;0.00000009;0.00000009;0.00000009;0.00000009;0.00000009;270
0.00000167; -0.00000167;0.69876954; -0.69876953;0.00000009; -0.00000009; -0.00000009;0.00000009;0.00000009;0.00000009;0.00000009;0.00000009;275
0.00000153; -0.00000153;0.69876954; -0.69876953;0.00000009; -0.00000009; -0.00000009;0.00000009;0.00000009;0.00000009;0.00000009;0.00000009;280
0.00000140; -0.00000140;0.69876954; -0.69876953;0.00000009; -0.00000009; -0.00000009;0.00000009;0.00000009;0.00000009;0.00000009;0.00000009;285
0.00000129; -0.00000129;0.69876954; -0.69876953;0.00000009; -0.00000009; -0.00000009;0.00000009;0.00000009;0.00000009;0.00000009;0.00000009;290
0.00000118; -0.00000118;0.69876954; -0.69876953;0.00000009; -0.00000009; -0.00000009;0.00000009;0.00000009;0.00000009;0.00000009;0.00000009;295
0.00000109; -0.00000109;0.69876954; -0.69876953;0.00000009; -0.00000009; -0.00000009;0.00000009;0.00000009;0.00000009;0.00000009;0.00000009;300
0.00000100; -0.00000100;0.69876954; -0.69876953;0.00000009; -0.00000009; -0.00000009;0.00000009;0.00000009;0.00000009;0.00000009;0.00000009;305
0.00000093; -0.00000093;0.69876954; -0.69876953;0.00000009; -0.00000009; -0.00000009;0.00000009;0.00000009;0.00000009;0.00000009;0.00000009;310
0.00000086; -0.00000086;0.69876954; -0.69876953;0.00000009; -0.00000009; -0.00000009;0.00000009;0.00000009;0.00000009;0.00000009;0.00000009;315
0.00000079; -0.00000079;0.69876953; -0.69876953;0.00000009; -0.00000009; -0.00000009;0.00000009;0.00000009;0.00000009;0.00000009;0.00000009;320
0.00000073; -0.00000073;0.69876953; -0.69876953;0.00000009; -0.00000009; -0.00000009;0.00000009;0.00000009;0.00000009;0.00000009;0.00000009;325
0.00000068; -0.00000068;0.69876953; -0.69876953;0.00000009; -0.00000009; -0.00000009;0.00000009;0.00000009;0.00000009;0.00000009;0.00000009;330
0.00000063; -0.00000063;0.69876953; -0.69876953;0.00000009; -0.00000009; -0.00000009;0.00000009;0.00000009;0.00000009;0.00000009;0.00000009;335
0.00000059; -0.00000059;0.69876953; -0.69876953;0.00000009; -0.00000009; -0.00000009;0.00000009;0.00000009;0.00000009;0.00000009;0.00000009;340
0.00000055; -0.00000055;0.69876953; -0.69876953;0.00000009; -0.00000009; -0.00000009;0.00000009;0.00000009;0.00000009;0.00000009;0.00000009;345
0.00000051; -0.00000051;0.69876953; -0.69876953;0.00000009; -0.00000009; -0.00000009;0.00000009;0.00000009;0.00000009;0.00000009;0.00000009;350
0.00000047; -0.00000047;0.69876953; -0.69876953;0.00000009; -0.00000009; -0.00000009;0.00000009;0.00000009;0.00000009;0.00000009;0.00000009;355
0.00000044; -0.00000044;0.69876953; -0.69876953;0.00000009; -0.00000009; -0.00000009;0.00000009;0.00000009;0.00000009;0.00000009;0.00000009;360
0.00000041; -0.00000041;0.69876953; -0.69876953;0.00000009; -0.00000009; -0.00000009;0.00000009;0.00000009;0.00000009;0.00000009;0.00000009;365
0.00000039; -0.00000039;0.69876953; -0.69876953;0.00000009; -0.00000009; -0.00000009;0.00000009;0.00000009;0.00000009;0.00000009;0.00000009;370
0.00000036; -0.00000036;0.69876953; -0.69876953;0.00000009; -0.00000009; -0.00000009;0.00000009;0.00000009;0.00000009;0.00000009;0.00000009;375
0.00000034; -0.00000034;0.69876953; -0.69876953;0.00000009; -0.00000009; -0.00000009;0.00000009;0.00000009;0.00000009;0.00000009;0.00000009;380
0.00000032; -0.00000032;0.69876953; -0.69876953;0.00000009; -0.00000009; -0.00000009;0.00000009;0.00000009;0.00000009;0.00000009;0.00000009;385
0.00000030; -0.00000030;0.69876953; -0.69876953;0.00000009; -0.00000009; -0.00000009;0.00000009;0.00000009;0.00000009;0.00000009;0.00000009;390
0.00000028; -0.00000028;0.69876953; -0.69876953;0.00000009; -0.00000009; -0.00000009;0.00000009;0.00000009;0.00000009;0.00000009;0.00000009;395
0.00000026; -0.00000026;0.69876953; -0.69876953;0.00000009; -0.00000009; -0.00000009;0.00000009;0.00000009;0.00000009;0.00000009;0.00000009;400
0.00000025; -0.00000025;0.69876953; -0.69876953;0.00000009; -0.00000009; -0.00000009;0.00000009;0.00000009;0.00000009;0.00000009;0.00000009;405
0.00000023; -0.00000023;0.69876953; -0.69876953;0.00000009; -0.00000009; -0.00000009;0.00000009;0.00000009;0.00000009;0.00000009;0.00000009;410
0.00000022; -0.00000022;0.69876953; -0.69876953;0.00000009; -0.00000009; -0.00000009;0.00000009;0.00000009;0.00000009;0.00000009;0.00000009;415
0.00000021; -0.00000021;0.69876953; -0.69876953;0.00000009; -0.00000009; -0.00000009;0.00000009;0.00000009;0.00000009;0.00000009;0.00000009;420
0.00000019; -0.00000019;0.69876953; -0.69876953;0.00000009; -0.00000009; -0.00000009;0.00000009;0.00000009;0.00000009;0.00000009;0.00000009;425
0.00000018; -0.00000018;0.69876953; -0.69876953;0.00000009; -0.00000009; -0.00000009;0.00000009;0.00000009;0.00000009;0.00000009;0.00000009;430
0.00000017; -0.00000017;0.69876953; -0.69876953;0.00000009; -0.00000009; -0.00000009;0.00000009;0.00000009;0.00000009;0.00000009;0.00000009;435
0.00000016; -0.00000016;0.69876953; -0.69876953;0.00000009; -0.00000009; -0.00000009;0.00000009;0.00000009;0.00000009;0.00000009;0.00000009;440
0.00000015; -0.00000015;0.69876953; -0.69876953;0.00000009; -0.00000009; -0.00000009;0.00000009;0.00000009;0.00000009;0.00000009;0.00000009;445
0.00000015; -0.00000015;0.69876953; -0.69876953;0.00000009; -0.00000009; -0.00000009;0.00000009;0.00000009;0.00000009;0.00000009;0.00000009;450
0.00000014; -0.00000014;0.69876953; -0.69876953;0.00000009; -0.00000009; -0.00000009;0.00000009;0.00000009;0.00000009;0.00000009;0.00000009;455
0.00000013; -0.00000013;0.69876953; -0.69876953;0.00000009; -0.00000009; -0.00000009;0.00000009;0.00000009;0.00000009;0.00000009;0.00000009;460
0.00000012; -0.00000012;0.69876953; -0.69876953;0.00000009; -0.00000009; -0.00000009;0.00000009;0.00000009;0.00000009;0.00000009;0.00000009;465
0.00000012; -0.00000012;0.69876953; -0.69876953;0.00000009; -0.00000009; -0.00000009;0.00000009;0.00000009;0.00000009;0.00000009;0.00000009;470
0.00000011; -0.00000011;0.69876953; -0.69876953;0.00000009; -0.00000009; -0.00000009;0.00000009;0.00000009;0.00000009;0.00000009;0.00000009;475
0.00000011; -0.00000011;0.69876953; -0.69876953;0.00000009; -0.00000009; -0.00000009;0.00000009;0.00000009;0.00000009;0.00000009;0.00000009;480
0.00000010; -0.00000010;0.69876953; -0.69876953;0.00000009; -0.00000009; -0.00000009;0.00000009;0.00000009;0.00000009;0.00000009;0.00000009;485
0.00000010; -0.00000010;0.69876953; -0.69876953;0.00000009; -0.00000009; -0.00000009;0.00000009;0.00000009;0.00000009;0.00000009;0.00000009;490
0.00000009; -0.00000009;0.69876953; -0.69876953;0.00000009; -0.00000009; -0.00000009;0.00000009;0.00000009;0.00000009;0.00000009;0.00000009;495
0.00000009; -0.00000009;0.69876953; -0.69876953;0.00000009; -0.00000009; -0.00000009;0.00000009;0.00000009;0.00000009;0.00000009;0.00000009;500
0.00000008; -0.00000008;0.69876953; -0.69876953;0.00000009; -0.00000009; -0.00000009;0.00000009;0.00000009;0.00000009;0.00000009;0.00000009;505
0.00000008; -0.00000008;0.69876953; -0.69876953;0.00000009; -0.00000009; -0.00000009;0.00000009;0.00000009;0.00000009;0.00000009;0.00000009;510
0.00000007; -0.00000007;0.69876953; -0.69876953;0.00000009; -0.00000009; -0.00000009;0.00000009;0.00000009;0.00000009;0.00000009;0.00000009;515
0.00000007; -0.00000007;0.69876953; -0.69876953;0.00000009; -0.00000009; -0.00000009;0.00000009;0.00000009;0.00000009;0.00000009;0.00000009;520
0.00000007; -0.00000007;0.69876953; -0.69876953;0.00000009; -0.00000009; -0.00000009;0.00000009;0.00000009;0.00000009;0.00000009;0.00000009;525
0.00000006; -0.00000006;0.69876953; -0.69876953;0.00000009; -0.00000009; -0.00000009;0.00000009;0.00000009;0.00000009;0.00000009;0.00000009;530
0.00000006; -0.00000006;0.69876953; -0.69876953;0.00000009; -0.00000009; -0.00000009;0.00000009;0.00000009;0.00000009;0.00000009;0.00000009;535
0.00000006; -0.00000006;0.69876953; -0.69876953;0.00000009; -0.00000009; -0.00000009;0.00000009;0.00000009;0.00000009;0.00000009;0.00000009;540
0.00000006; -0.00000006;0.69876953; -0.69876953;0.00000009; -0.00000009; -0.00000009;0.00000009;0.00000009;0.00000009;0.00000009;0.00000009;545
0.00000005; -0.00000005;0.69876953; -0.69876953;0.00000009; -0.00000009; -0.00000009;0.00000009;0.00000009;0.00000009;0.00000009;0.00000009;550
0.00000005; -0.00000005;0.69876953; -0.69876953;0.00000009; -0.00000009; -0.00000009;0.00000009;0.00000009;0.00000009;0.00000009;0.00000009;555
0.00000005; -0.00000005;0.69876953; -0.69876953;0.00000009; -0.00000009; -0.00000009;0.00000009;0.00000009;0.00000009;0.00000009;0.00000009;560
0.00000005; -0.00000005;0.69876953; -0.69876953;0.00000009; -0.00000009; -0.00000009;0.00000009;0.00000009;0.00000009;0.00000009;0.00000009;565
0.00000004; -0.00000004;0.69876953; -0.69876953;0.00000009; -0.00000009; -0.00000009;0.00000009;0.00000009;0.00000009;0.00000009;0.00000009;570
0.00000004; -0.00000004;0.69876953; -0.69876953;0.00000009; -0.00000009; -0.00000009;0.00000009;0.00000009;0.00000009;0.00000009;0.00000009;575
0.00000004; -0.00000004;0.69876953; -0.69876953;0.00000009; -0.00000009; -0.00000009;0.00000009;0.00000009;0.00000009;0.00000009;0.00000009;580
0.00000004; -0.00000004;0.69876953; -0.69876953;0.00000009; -0.00000009; -0.00000009;0.00000009;0.00000009;0.00000009;0.00000009;0.00000009;585
0.00000004; -0.00000004;0.69876953; -0.69876953;0.00000009; -0.00000009; -0.00000009;0.00000009;0.00000009;0.00000009;0.00000009;0.00000009;590
0.00000004; -0.00000004;0.69876953; -0.69876953;0.00000009; -0.00000009; -0.00000009;0.00000009;0.00000009;0.00000009;0.00000009;0.00000009;595
0.00000003; -0.00000003;0.69876953; -0.69876953;0.00000009; -0.00000009; -0.00000009;0.00000009;0.00000009;0.00000009;0.00000009;0.00000009;600
0.00000003; -0.00000003;0.69876953; -0.69876953;0.00000009; -0.00000009; -0.00000009;0.00000009;0.00000009;0.00000009;0.00000009;0.00000009;605
0.00000003; -0.00000003;0.69876953; -0.69876953;0.00000009; -0.00000009; -0.00000009;0.00000009;0.00000009;0.00000009;0.00000009;0.00000009;610
0.00000003; -0.00000003;0.69876953; -0.69876953;0.00000009; -0.00000009; -0.00000009;0.00000009;0.00000009;0.00000009;0.00000009;0.00000009;615
0.00000003; -0.00000003;0.69876953; -0.69876953;0.00000009; -0.00000009; -0.00000009;0.00000009;0.00000009;0.00000009;0.00000009;0.00000009;620
0.00000003; -0.00000003;0.69876953; -0.69876953;0.00000009; -0.00000009; -0.00000009;0.00000009;0.00000009;0.00000009;0.00000009;0.00000009;625
0.00000003; -0.00000003;0.69876953; -0.69876953;0.00000009; -0.00000009; -0.00000009;0.00000009;0.00000009;0.00000009;0.00000009;0.00000009;630
0.00000003; -0.00000003;0.69876953; -0.69876953;0.00000009; -0.00000009; -0.00000009;0.00000009;0.00000009;0.00000009;0.00000009;0.00000009;635
0.00000003; -0.00000003;0.69876953; -0.69876953;0.00000009; -0.00000009; -0.00000009;0.00000009;0.00000009;0.00000009;0.00000009;0.00000009;640
0.00000002; -0.00000002;0.69876953; -0.69876953;0.00000009; -0.00000009; -0.00000009;0.00000009;0.00000009;0.00000009;0.00000009;0.00000009;645
0.00000002; -0.00000002;0.69876953; -0.69876953;0.00000009; -0.00000009; -0.00000009;0.00000009;0.00000009;0.00000009;0.00000009;0.00000009;650
0.00000002; -0.00000002;0.69876953; -0.69876953;0.00000009; -0.00000009; -0.00000009;0.00000009;0.00000009;0.00000009;0.00000009;0.00000009;655
0.00000002; -0.00000002;0.69876953; -0.69876953;0.00000009; -0.00000009; -0.00000009;0.00000009;0.00000009;0.00000009;0.00000009;0.00000009;660
0.00000002; -0.00000002;0.69876953; -0.69876953;0.00000009; -0.00000009; -0.00000009;0.00000009;0.00000009;0.00000009;0.00000009;0.00000009;665
0.00000002; -0.00000002;0.69876953; -0.69876953;0.00000009; -0.00000009; -0.00000009;0.00000009;0.00000009;0.00000009;0.00000009;0.00000009;670
0.00000002; -0.00000002;0.69876953; -0.69876953;0.00000009; -0.00000009; -0.00000009;0.00000009;0.00000009;0.00000009;0.00000009;0.00000009;675
0.00000002; -0.00000002;0.69876953; -0.69876953;0.00000009; -0.00000009; -0.00000009;0.00000009;0.00000009;0.00000009;0.00000009;0.00000009;680
0.00000002; -0.00000002;0.69876953; -0.69876953;0.00000009; -0.00000009; -0.00000009;0.00000009;0.00000009;0.00000009;0.00000009;0.00000009;685
0.00000002; -0.00000002;0.69876953; -0.69876953;0.00000009; -0.00000009; -0.00000009;0.00000009;0.00000009;0.00000009;0.00000009;0.00000009;690
0.00000002; -0.00000002;0.69876953; -0.69876953;0.00000009; -0.00000009; -0.00000009;0.00000009;0.00000009;0.00000009;0.00000009;0.00000009;695
0.00000002; -0.00000002;0.69876953; -0.69876953;0.00000009; -0.00000009; -0.00000009;0.00000009;0.00000009;0.00000009;0.00000009;0.00000009;700
