a a 2 0 a a 2 0;0 2 a a 0 2 a a;0 a 2 a 0 a 2 a;a 2 a 0 a 2 a 0;a 2 2 a 0 a a 0;a a a a 0 2 2 0;0 2 2 0 a a a a;0 a a 0 a 2 2 a;a a 2 0 0 2 a a;a 2 a 0 0 a 2 a;0 a 2 a a 2 a 0;0 2 a a a a 2 0;Z
 -0.70186631;0.70186631;0.00000743; -0.00000743; -0.00000002;0.00000002;0.00000002; -0.00000002;0.00000002;0.00000002;0.00000002;0.00000002;155
 -0.70186630;0.70186630;0.00000635; -0.00000635; -0.00000002;0.00000002;0.00000002; -0.00000002;0.00000002;0.00000002;0.00000002;0.00000002;160
 -0.70186630;0.70186630;0.00000545; -0.00000545; -0.00000002;0.00000002;0.00000002; -0.00000002;0.00000002;0.00000002;0.00000002;0.00000002;165
 -0.70186630;0.70186630;0.00000471; -0.00000471; -0.00000002;0.00000002;0.00000002; -0.00000002;0.00000002;0.00000002;0.00000002;0.00000002;170
 -0.70186630;0.70186630;0.00000408; -0.00000408; -0.00000002;0.00000002;0.00000002; -0.00000002;0.00000002;0.00000002;0.00000002;0.00000002;175
 -0.70186630;0.70186630;0.00000355; -0.00000355; -0.00000002;0.00000002;0.00000002; -0.00000002;0.00000002;0.00000002;0.00000002;0.00000002;180
 -0.70186630;0.70186630;0.00000310; -0.00000310; -0.00000002;0.00000002;0.00000002; -0.00000002;0.00000002;0.00000002;0.00000002;0.00000002;185
 -0.70186630;0.70186630;0.00000271; -0.00000271; -0.00000002;0.00000002;0.00000002; -0.00000002;0.00000002;0.00000002;0.00000002;0.00000002;190
 -0.70186630;0.70186630;0.00000239; -0.00000239; -0.00000002;0.00000002;0.00000002; -0.00000002;0.00000002;0.00000002;0.00000002;0.00000002;195
 -0.70186630;0.70186630;0.00000211; -0.00000211; -0.00000002;0.00000002;0.00000002; -0.00000002;0.00000002;0.00000002;0.00000002;0.00000002;200
 -0.70186629;0.70186629;0.00000186; -0.00000186; -0.00000002;0.00000002;0.00000002; -0.00000002;0.00000002;0.00000002;0.00000002;0.00000002;205
 -0.70186629;0.70186629;0.00000165; -0.00000165; -0.00000002;0.00000002;0.00000002; -0.00000002;0.00000002;0.00000002;0.00000002;0.00000002;210
 -0.70186629;0.70186629;0.00000147; -0.00000147; -0.00000002;0.00000002;0.00000002; -0.00000002;0.00000002;0.00000002;0.00000002;0.00000002;215
 -0.70186629;0.70186629;0.00000131; -0.00000131; -0.00000002;0.00000002;0.00000002; -0.00000002;0.00000002;0.00000002;0.00000002;0.00000002;220
 -0.70186629;0.70186629;0.00000117; -0.00000117; -0.00000002;0.00000002;0.00000002; -0.00000002;0.00000002;0.00000002;0.00000002;0.00000002;225
 -0.70186629;0.70186629;0.00000105; -0.00000105; -0.00000002;0.00000002;0.00000002; -0.00000002;0.00000002;0.00000002;0.00000002;0.00000002;230
 -0.70186629;0.70186629;0.00000095; -0.00000095; -0.00000002;0.00000002;0.00000002; -0.00000002;0.00000002;0.00000002;0.00000002;0.00000002;235
 -0.70186629;0.70186629;0.00000085; -0.00000085; -0.00000002;0.00000002;0.00000002; -0.00000002;0.00000002;0.00000002;0.00000002;0.00000002;240
 -0.70186629;0.70186629;0.00000077; -0.00000077; -0.00000002;0.00000002;0.00000002; -0.00000002;0.00000002;0.00000002;0.00000002;0.00000002;245
 -0.70186629;0.70186629;0.00000070; -0.00000070; -0.00000002;0.00000002;0.00000002; -0.00000002;0.00000002;0.00000002;0.00000002;0.00000002;250
 -0.70186629;0.70186629;0.00000063; -0.00000063; -0.00000002;0.00000002;0.00000002; -0.00000002;0.00000002;0.00000002;0.00000002;0.00000002;255
 -0.70186629;0.70186629;0.00000057; -0.00000057; -0.00000002;0.00000002;0.00000002; -0.00000002;0.00000002;0.00000002;0.00000002;0.00000002;260
 -0.70186629;0.70186629;0.00000052; -0.00000052; -0.00000002;0.00000002;0.00000002; -0.00000002;0.00000002;0.00000002;0.00000002;0.00000002;265
 -0.70186629;0.70186629;0.00000047; -0.00000047; -0.00000002;0.00000002;0.00000002; -0.00000002;0.00000002;0.00000002;0.00000002;0.00000002;270
 -0.70186629;0.70186629;0.00000043; -0.00000043; -0.00000002;0.00000002;0.00000002; -0.00000002;0.00000002;0.00000002;0.00000002;0.00000002;275
 -0.70186629;0.70186629;0.00000040; -0.00000040; -0.00000002;0.00000002;0.00000002; -0.00000002;0.00000002;0.00000002;0.00000002;0.00000002;280
 -0.70186629;0.70186629;0.00000036; -0.00000036; -0.00000002;0.00000002;0.00000002; -0.00000002;0.00000002;0.00000002;0.00000002;0.00000002;285
 -0.70186629;0.70186629;0.00000033; -0.00000033; -0.00000002;0.00000002;0.00000002; -0.00000002;0.00000002;0.00000002;0.00000002;0.00000002;290
 -0.70186629;0.70186629;0.00000031; -0.00000031; -0.00000002;0.00000002;0.00000002; -0.00000002;0.00000002;0.00000002;0.00000002;0.00000002;295
 -0.70186629;0.70186629;0.00000028; -0.00000028; -0.00000002;0.00000002;0.00000002; -0.00000002;0.00000002;0.00000002;0.00000002;0.00000002;300
 -0.70186629;0.70186629;0.00000026; -0.00000026; -0.00000002;0.00000002;0.00000002; -0.00000002;0.00000002;0.00000002;0.00000002;0.00000002;305
 -0.70186629;0.70186629;0.00000024; -0.00000024; -0.00000002;0.00000002;0.00000002; -0.00000002;0.00000002;0.00000002;0.00000002;0.00000002;310
 -0.70186629;0.70186629;0.00000022; -0.00000022; -0.00000002;0.00000002;0.00000002; -0.00000002;0.00000002;0.00000002;0.00000002;0.00000002;315
 -0.70186629;0.70186629;0.00000020; -0.00000020; -0.00000002;0.00000002;0.00000002; -0.00000002;0.00000002;0.00000002;0.00000002;0.00000002;320
 -0.70186629;0.70186629;0.00000019; -0.00000019; -0.00000002;0.00000002;0.00000002; -0.00000002;0.00000002;0.00000002;0.00000002;0.00000002;325
 -0.70186629;0.70186629;0.00000017; -0.00000017; -0.00000002;0.00000002;0.00000002; -0.00000002;0.00000002;0.00000002;0.00000002;0.00000002;330
 -0.70186629;0.70186629;0.00000016; -0.00000016; -0.00000002;0.00000002;0.00000002; -0.00000002;0.00000002;0.00000002;0.00000002;0.00000002;335
 -0.70186629;0.70186629;0.00000015; -0.00000015; -0.00000002;0.00000002;0.00000002; -0.00000002;0.00000002;0.00000002;0.00000002;0.00000002;340
 -0.70186629;0.70186629;0.00000014; -0.00000014; -0.00000002;0.00000002;0.00000002; -0.00000002;0.00000002;0.00000002;0.00000002;0.00000002;345
 -0.70186629;0.70186629;0.00000013; -0.00000013; -0.00000002;0.00000002;0.00000002; -0.00000002;0.00000002;0.00000002;0.00000002;0.00000002;350
 -0.70186629;0.70186629;0.00000012; -0.00000012; -0.00000002;0.00000002;0.00000002; -0.00000002;0.00000002;0.00000002;0.00000002;0.00000002;355
 -0.70186629;0.70186629;0.00000011; -0.00000011; -0.00000002;0.00000002;0.00000002; -0.00000002;0.00000002;0.00000002;0.00000002;0.00000002;360
 -0.70186629;0.70186629;0.00000011; -0.00000011; -0.00000002;0.00000002;0.00000002; -0.00000002;0.00000002;0.00000002;0.00000002;0.00000002;365
 -0.70186629;0.70186629;0.00000010; -0.00000010; -0.00000002;0.00000002;0.00000002; -0.00000002;0.00000002;0.00000002;0.00000002;0.00000002;370
 -0.70186629;0.70186629;0.00000009; -0.00000009; -0.00000002;0.00000002;0.00000002; -0.00000002;0.00000002;0.00000002;0.00000002;0.00000002;375
 -0.70186629;0.70186629;0.00000009; -0.00000009; -0.00000002;0.00000002;0.00000002; -0.00000002;0.00000002;0.00000002;0.00000002;0.00000002;380
 -0.70186629;0.70186629;0.00000008; -0.00000008; -0.00000002;0.00000002;0.00000002; -0.00000002;0.00000002;0.00000002;0.00000002;0.00000002;385
 -0.70186629;0.70186629;0.00000008; -0.00000008; -0.00000002;0.00000002;0.00000002; -0.00000002;0.00000002;0.00000002;0.00000002;0.00000002;390
 -0.70186629;0.70186629;0.00000007; -0.00000007; -0.00000002;0.00000002;0.00000002; -0.00000002;0.00000002;0.00000002;0.00000002;0.00000002;395
 -0.70186629;0.70186629;0.00000007; -0.00000007; -0.00000002;0.00000002;0.00000002; -0.00000002;0.00000002;0.00000002;0.00000002;0.00000002;400
 -0.70186629;0.70186629;0.00000006; -0.00000006; -0.00000002;0.00000002;0.00000002; -0.00000002;0.00000002;0.00000002;0.00000002;0.00000002;405
 -0.70186629;0.70186629;0.00000006; -0.00000006; -0.00000002;0.00000002;0.00000002; -0.00000002;0.00000002;0.00000002;0.00000002;0.00000002;410
 -0.70186629;0.70186629;0.00000006; -0.00000006; -0.00000002;0.00000002;0.00000002; -0.00000002;0.00000002;0.00000002;0.00000002;0.00000002;415
 -0.70186629;0.70186629;0.00000005; -0.00000005; -0.00000002;0.00000002;0.00000002; -0.00000002;0.00000002;0.00000002;0.00000002;0.00000002;420
 -0.70186629;0.70186629;0.00000005; -0.00000005; -0.00000002;0.00000002;0.00000002; -0.00000002;0.00000002;0.00000002;0.00000002;0.00000002;425
 -0.70186629;0.70186629;0.00000005; -0.00000005; -0.00000002;0.00000002;0.00000002; -0.00000002;0.00000002;0.00000002;0.00000002;0.00000002;430
 -0.70186629;0.70186629;0.00000004; -0.00000004; -0.00000002;0.00000002;0.00000002; -0.00000002;0.00000002;0.00000002;0.00000002;0.00000002;435
 -0.70186629;0.70186629;0.00000004; -0.00000004; -0.00000002;0.00000002;0.00000002; -0.00000002;0.00000002;0.00000002;0.00000002;0.00000002;440
 -0.70186629;0.70186629;0.00000004; -0.00000004; -0.00000002;0.00000002;0.00000002; -0.00000002;0.00000002;0.00000002;0.00000002;0.00000002;445
 -0.70186629;0.70186629;0.00000004; -0.00000004; -0.00000002;0.00000002;0.00000002; -0.00000002;0.00000002;0.00000002;0.00000002;0.00000002;450
 -0.70186629;0.70186629;0.00000004; -0.00000004; -0.00000002;0.00000002;0.00000002; -0.00000002;0.00000002;0.00000002;0.00000002;0.00000002;455
 -0.70186629;0.70186629;0.00000003; -0.00000003; -0.00000002;0.00000002;0.00000002; -0.00000002;0.00000002;0.00000002;0.00000002;0.00000002;460
 -0.70186629;0.70186629;0.00000003; -0.00000003; -0.00000002;0.00000002;0.00000002; -0.00000002;0.00000002;0.00000002;0.00000002;0.00000002;465
 -0.70186629;0.70186629;0.00000003; -0.00000003; -0.00000002;0.00000002;0.00000002; -0.00000002;0.00000002;0.00000002;0.00000002;0.00000002;470
 -0.70186629;0.70186629;0.00000003; -0.00000003; -0.00000002;0.00000002;0.00000002; -0.00000002;0.00000002;0.00000002;0.00000002;0.00000002;475
 -0.70186629;0.70186629;0.00000003; -0.00000003; -0.00000002;0.00000002;0.00000002; -0.00000002;0.00000002;0.00000002;0.00000002;0.00000002;480
 -0.70186629;0.70186629;0.00000003; -0.00000003; -0.00000002;0.00000002;0.00000002; -0.00000002;0.00000002;0.00000002;0.00000002;0.00000002;485
 -0.70186629;0.70186629;0.00000002; -0.00000002; -0.00000002;0.00000002;0.00000002; -0.00000002;0.00000002;0.00000002;0.00000002;0.00000002;490
 -0.70186629;0.70186629;0.00000002; -0.00000002; -0.00000002;0.00000002;0.00000002; -0.00000002;0.00000002;0.00000002;0.00000002;0.00000002;495
 -0.70186629;0.70186629;0.00000002; -0.00000002; -0.00000002;0.00000002;0.00000002; -0.00000002;0.00000002;0.00000002;0.00000002;0.00000002;500
 -0.70186629;0.70186629;0.00000002; -0.00000002; -0.00000002;0.00000002;0.00000002; -0.00000002;0.00000002;0.00000002;0.00000002;0.00000002;505
 -0.70186629;0.70186629;0.00000002; -0.00000002; -0.00000002;0.00000002;0.00000002; -0.00000002;0.00000002;0.00000002;0.00000002;0.00000002;510
 -0.70186629;0.70186629;0.00000002; -0.00000002; -0.00000002;0.00000002;0.00000002; -0.00000002;0.00000002;0.00000002;0.00000002;0.00000002;515
 -0.70186629;0.70186629;0.00000002; -0.00000002; -0.00000002;0.00000002;0.00000002; -0.00000002;0.00000002;0.00000002;0.00000002;0.00000002;520
 -0.70186629;0.70186629;0.00000002; -0.00000002; -0.00000002;0.00000002;0.00000002; -0.00000002;0.00000002;0.00000002;0.00000002;0.00000002;525
 -0.70186629;0.70186629;0.00000002; -0.00000002; -0.00000002;0.00000002;0.00000002; -0.00000002;0.00000002;0.00000002;0.00000002;0.00000002;530
 -0.70186629;0.70186629;0.00000002; -0.00000002; -0.00000002;0.00000002;0.00000002; -0.00000002;0.00000002;0.00000002;0.00000002;0.00000002;535
 -0.70186629;0.70186629;0.00000001; -0.00000001; -0.00000002;0.00000002;0.00000002; -0.00000002;0.00000002;0.00000002;0.00000002;0.00000002;540
 -0.70186629;0.70186629;0.00000001; -0.00000001; -0.00000002;0.00000002;0.00000002; -0.00000002;0.00000002;0.00000002;0.00000002;0.00000002;545
 -0.70186629;0.70186629;0.00000001; -0.00000001; -0.00000002;0.00000002;0.00000002; -0.00000002;0.00000002;0.00000002;0.00000002;0.00000002;550
 -0.70186629;0.70186629;0.00000001; -0.00000001; -0.00000002;0.00000002;0.00000002; -0.00000002;0.00000002;0.00000002;0.00000002;0.00000002;555
 -0.70186629;0.70186629;0.00000001; -0.00000001; -0.00000002;0.00000002;0.00000002; -0.00000002;0.00000002;0.00000002;0.00000002;0.00000002;560
 -0.70186629;0.70186629;0.00000001; -0.00000001; -0.00000002;0.00000002;0.00000002; -0.00000002;0.00000002;0.00000002;0.00000002;0.00000002;565
 -0.70186629;0.70186629;0.00000001; -0.00000001; -0.00000002;0.00000002;0.00000002; -0.00000002;0.00000002;0.00000002;0.00000002;0.00000002;570
 -0.70186629;0.70186629;0.00000001; -0.00000001; -0.00000002;0.00000002;0.00000002; -0.00000002;0.00000002;0.00000002;0.00000002;0.00000002;575
 -0.70186629;0.70186629;0.00000001; -0.00000001; -0.00000002;0.00000002;0.00000002; -0.00000002;0.00000002;0.00000002;0.00000002;0.00000002;580
 -0.70186629;0.70186629;0.00000001; -0.00000001; -0.00000002;0.00000002;0.00000002; -0.00000002;0.00000002;0.00000002;0.00000002;0.00000002;585
 -0.70186629;0.70186629;0.00000001; -0.00000001; -0.00000002;0.00000002;0.00000002; -0.00000002;0.00000002;0.00000002;0.00000002;0.00000002;590
 -0.70186629;0.70186629;0.00000001; -0.00000001; -0.00000002;0.00000002;0.00000002; -0.00000002;0.00000002;0.00000002;0.00000002;0.00000002;595
 -0.70186629;0.70186629;0.00000001; -0.00000001; -0.00000002;0.00000002;0.00000002; -0.00000002;0.00000002;0.00000002;0.00000002;0.00000002;600
 -0.70186629;0.70186629;0.00000001; -0.00000001; -0.00000002;0.00000002;0.00000002; -0.00000002;0.00000002;0.00000002;0.00000002;0.00000002;605
 -0.70186629;0.70186629;0.00000001; -0.00000001; -0.00000002;0.00000002;0.00000002; -0.00000002;0.00000002;0.00000002;0.00000002;0.00000002;610
 -0.70186629;0.70186629;0.00000001; -0.00000001; -0.00000002;0.00000002;0.00000002; -0.00000002;0.00000002;0.00000002;0.00000002;0.00000002;615
 -0.70186629;0.70186629;0.00000001; -0.00000001; -0.00000002;0.00000002;0.00000002; -0.00000002;0.00000002;0.00000002;0.00000002;0.00000002;620
 -0.70186629;0.70186629;0.00000001; -0.00000001; -0.00000002;0.00000002;0.00000002; -0.00000002;0.00000002;0.00000002;0.00000002;0.00000002;625
 -0.70186629;0.70186629;0.00000001; -0.00000001; -0.00000002;0.00000002;0.00000002; -0.00000002;0.00000002;0.00000002;0.00000002;0.00000002;630
 -0.70186629;0.70186629;0.00000001; -0.00000001; -0.00000002;0.00000002;0.00000002; -0.00000002;0.00000002;0.00000002;0.00000002;0.00000002;635
 -0.70186629;0.70186629;0.00000001; -0.00000001; -0.00000002;0.00000002;0.00000002; -0.00000002;0.00000002;0.00000002;0.00000002;0.00000002;640
 -0.70186629;0.70186629;0.00000001; -0.00000001; -0.00000002;0.00000002;0.00000002; -0.00000002;0.00000002;0.00000002;0.00000002;0.00000002;645
 -0.70186629;0.70186629;0.00000001; -0.00000001; -0.00000002;0.00000002;0.00000002; -0.00000002;0.00000002;0.00000002;0.00000002;0.00000002;650
 -0.70186629;0.70186629;0.00000001; -0.00000001; -0.00000002;0.00000002;0.00000002; -0.00000002;0.00000002;0.00000002;0.00000002;0.00000002;655
 -0.70186629;0.70186629;0.00000001; -0.00000001; -0.00000002;0.00000002;0.00000002; -0.00000002;0.00000002;0.00000002;0.00000002;0.00000002;660
 -0.70186629;0.70186629;0.00000001; -0.00000001; -0.00000002;0.00000002;0.00000002; -0.00000002;0.00000002;0.00000002;0.00000002;0.00000002;665
 -0.70186629;0.70186629;0.00000001; -0.00000001; -0.00000002;0.00000002;0.00000002; -0.00000002;0.00000002;0.00000002;0.00000002;0.00000002;670
 -0.70186629;0.70186629;0.00000000; -0.00000000; -0.00000002;0.00000002;0.00000002; -0.00000002;0.00000002;0.00000002;0.00000002;0.00000002;675
 -0.70186629;0.70186629;0.00000000; -0.00000000; -0.00000002;0.00000002;0.00000002; -0.00000002;0.00000002;0.00000002;0.00000002;0.00000002;680
 -0.70186629;0.70186629;0.00000000; -0.00000000; -0.00000002;0.00000002;0.00000002; -0.00000002;0.00000002;0.00000002;0.00000002;0.00000002;685
 -0.70186629;0.70186629;0.00000000; -0.00000000; -0.00000002;0.00000002;0.00000002; -0.00000002;0.00000002;0.00000002;0.00000002;0.00000002;690
 -0.70186629;0.70186629;0.00000000; -0.00000000; -0.00000002;0.00000002;0.00000002; -0.00000002;0.00000002;0.00000002;0.00000002;0.00000002;695
 -0.70186629;0.70186629;0.00000000; -0.00000000; -0.00000002;0.00000002;0.00000002; -0.00000002;0.00000002;0.00000002;0.00000002;0.00000002;700
